,Store,Department,Weekly Sales
10780,4,96,38018.45
10781,4,97,39464.63
10782,4,98,13900.75
10783,4,99,0.07
10784,4,1,27285.06
10785,4,2,94034.84
10786,4,3,38431.75
10787,4,4,53113.87
10788,4,5,33721.8
10789,4,6,6647.42
10790,4,7,36373.8
10791,4,8,59545.08
10792,4,9,37168.06
10793,4,10,35939.84
10794,4,11,25684.16
10795,4,12,9293.07
10796,4,13,69289.56
10797,4,14,24736.79
10798,4,16,25929.17
10799,4,17,14180.09
10800,4,18,0.5
10801,4,19,2563.56
10802,4,20,8531.36
10803,4,21,7239.77
10804,4,22,17256.7
10805,4,23,55895.34
10806,4,24,13002.66
10807,4,25,16947.59
10808,4,26,17674.22
10809,4,27,1722.94
10810,4,28,690.1
10811,4,29,8880.65
10812,4,30,7595.72
10813,4,31,10606.21
10814,4,32,12058.43
10815,4,33,12900.27
10816,4,34,25167.33
10817,4,35,4095.17
10818,4,36,1382.0
10819,4,37,4129.47
10820,4,38,78355.42
10821,4,40,69718.78
10822,4,41,526.17
10823,4,42,11344.38
10824,4,44,4366.82
10825,4,46,41346.03
10826,4,48,3900.0
10827,4,49,7522.96
10828,4,52,4123.9
10829,4,54,15.0
10830,4,55,15331.98
10831,4,56,2822.33
10832,4,58,21145.0
10833,4,59,442.98
10834,4,60,369.0
10835,4,67,10636.47
10836,4,71,7645.6
10837,4,72,96255.41
10838,4,74,21305.69
10839,4,79,47396.13
10840,4,80,20448.93
10841,4,81,30108.07
10842,4,82,30112.86
10843,4,83,8446.72
10844,4,85,3205.27
10845,4,87,14945.37
10846,4,90,90929.62
10847,4,91,59884.01
10848,4,92,170507.73
10849,4,93,88955.3
10850,4,94,71546.25
10851,4,95,175362.48
10852,4,96,38018.45
10853,4,97,37683.2
10854,4,98,12804.62
10855,4,99,0.09
10856,5,1,21790.21
10857,5,2,12275.25
10858,5,3,3976.11
10859,5,4,10528.53
10860,5,5,9139.25
10861,5,6,446.82
10862,5,7,6677.0
10863,5,8,14338.51
10864,5,9,10084.25
10865,5,10,9550.08
10866,5,11,6439.74
10867,5,12,2687.18
10868,5,13,12075.98
10869,5,14,3526.03
10870,5,16,3330.78
10871,5,17,2509.94
10872,5,18,1216.41
10873,5,19,51.0
10874,5,20,789.34
10875,5,21,1398.88
10876,5,22,2908.78
10877,5,23,7569.91
10878,5,24,2232.98
10879,5,25,2537.68
10880,5,26,2688.96
10881,5,27,586.54
10882,5,28,343.34
10883,5,29,1531.68
10884,5,30,568.24
10885,5,31,705.79
10886,5,32,2219.79
10887,5,33,1421.87
10888,5,34,3719.15
10889,5,35,248.91
10890,5,36,344.55
10891,5,38,47828.97
10892,5,40,20242.52
10893,5,41,398.49
10894,5,42,2638.12
10895,5,44,2170.53
10896,5,46,5112.26
10897,5,49,20.79
10898,5,52,420.42
10899,5,54,28.92
10900,5,55,2495.79
10901,5,56,1321.25
10902,5,58,685.0
10903,5,60,176.0
10904,5,67,2893.37
10905,5,71,319.98
10906,5,72,16821.12
10907,5,74,3325.09
10908,5,79,4492.88
10909,5,81,2882.72
10910,5,82,4540.96
10911,5,85,692.59
10912,5,87,9341.18
10913,5,90,3230.84
10914,5,91,1422.07
10915,5,92,10260.55
10916,5,94,135.72
10917,5,95,19630.59
10918,5,96,8184.74
10919,5,97,677.94
10920,5,1,7541.74
10921,5,2,12178.82
10922,5,3,3459.89
10923,5,4,10528.53
10924,5,5,9139.25
10925,5,6,446.82
10926,5,7,6677.0
10927,5,8,14511.19
10928,5,9,8850.74
10929,5,10,10107.97
10930,5,11,6439.74
10931,5,12,2687.18
10932,5,13,10348.22
10933,5,14,4706.4
10934,5,16,2456.69
10935,5,17,2509.94
10936,5,18,1216.41
10937,5,19,51.0
10938,5,20,1156.53
10939,5,21,1398.88
10940,5,22,2908.78
10941,5,23,7569.91
10942,5,24,2232.98
10943,5,25,2537.68
10944,5,26,2688.96
10945,5,27,485.0
10946,5,28,343.34
10947,5,29,1531.68
10948,5,30,568.24
10949,5,31,859.63
10950,5,32,1741.1
10951,5,33,1421.87
10952,5,34,2946.5
10953,5,35,248.91
10954,5,36,344.55
10955,5,38,65169.11
10956,5,40,20242.52
10957,5,41,1816.21
10958,5,42,2638.12
10959,5,44,2170.53
10960,5,46,5112.26
10961,5,49,20.79
10962,5,52,420.42
10963,5,54,28.92
10964,5,55,5992.68
10965,5,56,3.47
10966,5,58,355.0
10967,5,60,216.0
10968,5,67,2902.95
10969,5,71,255.68
10970,5,72,16821.12
10971,5,74,3403.3
10972,5,79,4417.49
10973,5,81,2882.72
10974,5,82,4540.96
10975,5,85,1014.28
10976,5,87,9874.55
10977,5,90,3159.65
10978,5,91,1422.07
10979,5,92,10260.55
10980,5,94,105.0
10981,5,95,16085.2
10982,5,96,8184.74
10983,5,97,677.94
10984,5,1,8369.99
10985,5,2,12352.45
10986,5,3,3582.18
10987,5,4,9254.68
10988,5,5,6889.3
10989,5,6,706.03
10990,5,7,5418.2
10991,5,8,14511.19
10992,5,9,8850.74
10993,5,10,10107.97
10994,5,11,6439.74
10995,5,12,2313.96
10996,5,13,11319.05
10997,5,14,4689.84
10998,5,16,2457.24
10999,5,17,2332.6
11000,5,18,2887.54
11001,5,19,64.0
11002,5,20,981.66
11003,5,21,1398.88
11004,5,22,2908.78
11005,5,23,6443.71
11006,5,24,2232.98
11007,5,25,2988.42
11008,5,26,2615.77
11009,5,27,485.0
11010,5,28,251.46
11011,5,29,1065.51
11012,5,30,656.34
11013,5,31,662.8
11014,5,32,1617.05
11015,5,33,1714.27
11016,5,34,3692.78
11017,5,35,248.91
11018,5,36,831.1
11019,5,38,65607.76
11020,5,40,20920.18
11021,5,41,707.99
11022,5,42,2916.18
11023,5,44,1177.26
11024,5,46,4462.83
11025,5,49,69.49
11026,5,52,420.42
11027,5,55,4636.16
11028,5,56,829.85
11029,5,58,355.0
11030,5,59,20.0
11031,5,60,211.2
11032,5,67,3088.4
11033,5,71,553.7
11034,5,72,16821.12
11035,5,74,3403.3
11036,5,79,5225.74
11037,5,81,2918.46
11038,5,82,4237.45
11039,5,85,449.26
11040,5,87,11250.58
11041,5,90,3274.65
11042,5,91,1263.96
11043,5,92,10267.91
11044,5,95,14098.55
11045,5,96,9270.14
11046,5,97,728.33
11047,5,1,9770.76
11048,5,2,13372.55
11049,5,3,3615.91
11050,5,4,10664.3
11051,5,5,31448.02
11052,5,6,8053.68
11053,5,7,19920.38
11054,5,8,13134.34
11055,5,9,12033.19
11056,5,10,10072.19
11057,5,11,8464.77
11058,5,12,2313.96
11059,5,13,10642.62
11060,5,14,14518.91
11061,5,16,4110.51
11062,5,17,4819.61
11063,5,18,6370.32
11064,5,19,51.0
11065,5,20,3308.06
11066,5,21,2071.75
11067,5,22,7965.75
11068,5,23,9096.35
11069,5,24,3986.81
11070,5,25,3271.07
11071,5,26,3532.11
11072,5,27,693.78
11073,5,28,147.1
11074,5,29,1789.3
11075,5,30,656.34
11076,5,31,576.7
11077,5,32,3191.72
11078,5,33,3668.72
11079,5,34,4947.51
11080,5,35,1121.29
11081,5,36,524.28
11082,5,38,54158.05
11083,5,40,21724.24
11084,5,41,1655.6
11085,5,42,2688.16
11086,5,44,2004.06
11087,5,45,71.82
11088,5,46,4740.09
11089,5,49,26.73
11090,5,52,1817.91
11091,5,54,24.88
11092,5,55,11472.12
11093,5,56,499.21
11094,5,58,1160.0
11095,5,60,149.6
11096,5,67,3088.4
11097,5,71,666.34
11098,5,72,93517.72
11099,5,74,9139.71
11100,5,79,6184.29
11101,5,80,1.76
11102,5,81,2771.12
11103,5,82,4110.6
11104,5,85,837.48
11105,5,87,11626.32
11106,5,90,2087.63
11107,5,91,1653.82
11108,5,92,9144.72
11109,5,95,18943.27
11110,5,96,9399.71
11111,5,97,614.82
11112,5,99,88.77
11113,5,1,10929.57
11114,5,2,13372.55
11115,5,3,3615.91
11116,5,4,10056.55
11117,5,5,27602.65
11118,5,6,722.58
11119,5,7,9212.52
11120,5,8,15202.49
11121,5,9,15010.12
11122,5,10,10072.19
11123,5,11,8464.77
11124,5,12,2313.96
11125,5,13,10496.12
11126,5,14,6266.52
11127,5,16,2109.55
11128,5,17,2935.73
11129,5,18,12050.15
11130,5,19,51.0
11131,5,20,742.91
11132,5,21,1529.95
11133,5,22,7162.21
11134,5,23,6369.22
11135,5,24,2232.98
11136,5,25,3238.54
11137,5,26,3532.11
11138,5,27,693.78
11139,5,28,251.46
11140,5,29,1696.63
11141,5,30,803.84
11142,5,31,1145.8
11143,5,32,3047.58
11144,5,33,2048.63
11145,5,34,4947.51
11146,5,35,914.94
11147,5,36,831.1
11148,5,38,58484.68
11149,5,40,21724.24
11150,5,41,1050.91
11151,5,42,2246.62
11152,5,44,1954.31
11153,5,46,5533.8
11154,5,52,1796.98
11155,5,54,116.0
11156,5,55,4636.16
11157,5,56,698.75
11158,5,58,355.0
11159,5,60,325.6
11160,5,67,3088.4
11161,5,71,553.7
11162,5,72,24937.59
11163,5,74,4520.32
11164,5,79,5225.74
11165,5,80,28.56
11166,5,81,2786.38
11167,5,82,4540.96
11168,5,85,449.26
11169,5,87,9250.53
11170,5,90,3274.65
11171,5,91,1263.96
11172,5,92,10183.34
11173,5,95,18943.27
11174,5,96,9270.14
11175,5,97,755.59
11176,5,1,12164.4
11177,5,2,12178.82
11178,5,3,3615.91
11179,5,4,10502.53
11180,5,5,10576.01
11181,5,6,1997.8
11182,5,7,12574.38
11183,5,8,14805.59
11184,5,9,5738.23
11185,5,10,7825.85
11186,5,11,9559.62
11187,5,12,2313.96
11188,5,13,10496.12
11189,5,14,4995.75
11190,5,16,2146.45
11191,5,17,2935.73
11192,5,18,12050.15
11193,5,19,51.0
11194,5,20,742.91
11195,5,21,1670.2
11196,5,22,4065.4
11197,5,23,7429.92
11198,5,24,2786.87
11199,5,25,3238.54
11200,5,26,2994.84
11201,5,27,800.82
11202,5,28,185.5
11203,5,29,1696.63
11204,5,30,569.76
11205,5,31,1332.51
11206,5,32,3541.91
11207,5,33,3028.74
11208,5,34,3742.25
11209,5,35,914.94
11210,5,36,831.1
11211,5,38,59119.65
11212,5,40,21724.24
11213,5,41,1050.91
11214,5,42,2246.62
11215,5,44,2170.53
11216,5,46,5533.8
11217,5,52,272.69
11218,5,54,116.0
11219,5,55,5907.03
11220,5,56,856.17
11221,5,58,355.0
11222,5,60,325.6
11223,5,67,3510.5
11224,5,71,489.0
11225,5,72,12431.23
11226,5,74,3323.88
11227,5,79,4417.49
11228,5,80,28.56
11229,5,81,2771.12
11230,5,82,5077.41
11231,5,85,1058.01
11232,5,87,9212.29
11233,5,90,3432.32
11234,5,91,986.08
11235,5,92,10183.34
11236,5,95,15754.92
11237,5,96,9270.14
11238,5,97,728.33
11239,5,1,17702.22
11240,5,2,12275.25
11241,5,3,4308.77
11242,5,4,10502.53
11243,5,5,10576.01
11244,5,6,2493.12
11245,5,7,12574.38
11246,5,8,15688.66
11247,5,9,6435.57
11248,5,10,8890.94
11249,5,11,8143.34
11250,5,12,3260.71
11251,5,13,12379.45
11252,5,14,4995.75
11253,5,16,3128.45
11254,5,17,3355.88
11255,5,18,10917.88
11256,5,19,64.0
11257,5,20,742.91
11258,5,21,1407.47
11259,5,22,4681.31
11260,5,23,8986.1
11261,5,24,2504.26
11262,5,25,2539.55
11263,5,26,2994.84
11264,5,27,837.72
11265,5,28,404.5
11266,5,29,1696.63
11267,5,30,569.76
11268,5,31,1332.51
11269,5,32,5027.31
11270,5,33,3028.74
11271,5,34,3776.0
11272,5,35,1224.89
11273,5,36,831.1
11274,5,38,59119.65
11275,5,40,19686.91
11276,5,41,1615.47
11277,5,42,2146.47
11278,5,44,2170.53
11279,5,46,8523.84
11280,5,49,145.25
11281,5,52,272.69
11282,5,54,132.92
11283,5,55,5907.03
11284,5,56,172.55
11285,5,58,615.0
11286,5,59,794.36
11287,5,60,202.4
11288,5,67,3372.62
11289,5,71,1027.46
11290,5,72,13771.47
11291,5,74,2735.48
11292,5,79,4492.88
11293,5,81,2771.12
11294,5,82,7550.58
11295,5,85,1665.24
11296,5,87,9250.53
11297,5,90,3432.32
11298,5,91,986.08
11299,5,92,9368.08
11300,5,95,15992.7
11301,5,96,7841.57
11302,5,97,681.29
11303,5,1,17702.22
11304,5,2,12352.45
11305,5,3,4951.3
11306,5,4,11541.11
11307,5,5,8898.32
11308,5,6,5569.8
11309,5,7,29195.62
11310,5,8,15688.66
11311,5,9,11039.5
11312,5,10,8890.94
11313,5,11,8143.34
11314,5,12,2313.96
11315,5,13,11319.05
11316,5,14,4446.54
11317,5,16,2757.51
11318,5,17,5060.55
11319,5,18,6833.85
11320,5,19,51.0
11321,5,20,1484.77
11322,5,21,1913.69
11323,5,22,5249.89
11324,5,23,14843.37
11325,5,24,2504.26
11326,5,25,2543.08
11327,5,26,3992.25
11328,5,27,1131.97
11329,5,28,185.5
11330,5,29,3965.09
11331,5,30,803.84
11332,5,31,1349.6
11333,5,32,5027.31
11334,5,33,2913.2
11335,5,34,3742.25
11336,5,35,1224.89
11337,5,36,621.07
11338,5,38,44623.75
11339,5,40,21724.24
11340,5,41,1615.47
11341,5,42,2633.36
11342,5,44,1586.44
11343,5,46,10640.26
11344,5,52,640.38
11345,5,54,132.92
11346,5,55,8561.21
11347,5,56,59.23
11348,5,58,615.0
11349,5,59,545.75
11350,5,60,202.4
11351,5,67,5392.12
11352,5,71,1027.46
11353,5,72,19419.83
11354,5,74,3513.4
11355,5,79,4745.52
11356,5,80,11.04
11357,5,81,2771.12
11358,5,82,16632.66
11359,5,85,1954.19
11360,5,87,11346.01
11361,5,90,3274.65
11362,5,91,1324.16
11363,5,92,10777.24
11364,5,95,17953.93
11365,5,96,9270.14
11366,5,97,614.82
11367,5,98,88.77
11368,5,99,88.77
11369,5,1,10107.45
11370,5,2,12760.09
11371,5,3,2872.36
11372,5,4,11192.08
11373,5,5,10576.01
11374,5,6,722.58
11375,5,7,12574.38
11376,5,8,13497.82
11377,5,9,8004.71
11378,5,10,9224.28
11379,5,11,8143.34
11380,5,12,2687.18
11381,5,13,11674.76
11382,5,14,4767.07
11383,5,16,3128.45
11384,5,17,4495.01
11385,5,18,5503.66
11386,5,19,68.0
11387,5,20,833.63
11388,5,21,1565.39
11389,5,22,4590.16
11390,5,23,7598.74
11391,5,24,1507.2
11392,5,25,2085.08
11393,5,26,3992.25
11394,5,27,719.93
11395,5,28,331.87
11396,5,29,2039.61
11397,5,30,546.14
11398,5,31,592.0
11399,5,32,5387.52
11400,5,33,1605.43
11401,5,34,3742.25
11402,5,35,914.94
11403,5,36,549.4
11404,5,38,47281.81
11405,5,40,20639.2
11406,5,41,110.75
11407,5,42,2246.62
11408,5,44,2170.53
11409,5,46,8675.33
11410,5,49,10.0
11411,5,52,272.69
11412,5,54,15.0
11413,5,55,5726.74
11414,5,56,1321.25
11415,5,58,405.0
11416,5,59,480.73
11417,5,60,114.4
11418,5,67,3372.62
11419,5,71,724.45
11420,5,72,12222.68
11421,5,74,3888.77
11422,5,79,4492.88
11423,5,80,28.96
11424,5,81,2739.66
11425,5,82,8671.45
11426,5,85,1014.28
11427,5,87,11346.01
11428,5,90,3578.92
11429,5,91,1324.16
11430,5,92,7570.69
11431,5,95,14306.77
11432,5,96,9698.51
11433,5,97,824.67
11434,5,98,99.64
11435,5,99,99.64
11436,5,1,7335.45
11437,5,2,11466.29
11438,5,3,4125.34
11439,5,4,11440.36
11440,5,5,6135.04
11441,5,6,292.38
11442,5,7,3625.51
11443,5,8,13285.57
11444,5,9,4875.96
11445,5,10,8061.89
11446,5,11,6647.3
11447,5,12,2283.21
11448,5,13,10529.95
11449,5,14,3543.86
11450,5,16,2746.58
11451,5,17,2610.46
11452,5,18,2891.28
11453,5,19,102.0
11454,5,20,868.15
11455,5,21,1013.33
11456,5,22,1865.84
11457,5,23,4087.36
11458,5,24,515.43
11459,5,25,1819.21
11460,5,26,1522.75
11461,5,27,467.9
11462,5,28,117.88
11463,5,29,1187.42
11464,5,30,645.46
11465,5,31,413.22
11466,5,32,1870.44
11467,5,33,1006.69
11468,5,34,2867.7
11469,5,35,1110.0
11470,5,36,103.88
11471,5,38,61111.46
11472,5,40,22097.98
11473,5,41,408.5
11474,5,42,2748.48
11475,5,44,1064.82
11476,5,45,11.97
11477,5,46,4336.01
11478,5,49,11.88
11479,5,52,297.63
11480,5,54,20.88
11481,5,55,2918.88
11482,5,56,54.0
11483,5,58,54.0
11484,5,59,17.52
11485,5,60,149.6
11486,5,67,2181.58
11487,5,71,463.06
11488,5,72,7693.53
11489,5,74,4210.51
11490,5,79,5897.95
11491,5,81,2833.22
11492,5,82,2988.04
11493,5,85,724.27
11494,5,87,9250.53
11495,5,90,3712.95
11496,5,91,1465.37
11497,5,92,9616.64
11498,5,95,18160.56
11499,5,96,5298.76
11500,5,97,686.95
11501,5,98,1.5
11502,5,1,8693.53
11503,5,2,11466.29
11504,5,3,4384.2
11505,5,4,10021.65
11506,5,5,6095.3
11507,5,6,292.38
11508,5,7,3227.26
11509,5,8,13285.57
11510,5,9,4875.96
11511,5,10,8061.89
11512,5,11,6455.28
11513,5,12,1880.02
11514,5,13,10991.0
11515,5,14,3076.45
11516,5,16,2746.58
11517,5,17,2248.99
11518,5,18,690.88
11519,5,19,102.0
11520,5,20,1207.61
11521,5,21,1113.73
11522,5,22,1865.84
11523,5,23,4826.23
11524,5,24,1305.9
11525,5,25,1714.13
11526,5,26,1522.75
11527,5,27,544.23
11528,5,28,236.93
11529,5,29,1170.55
11530,5,30,413.88
11531,5,31,756.57
11532,5,32,1741.1
11533,5,33,1006.69
11534,5,34,2421.18
11535,5,35,672.18
11536,5,36,111.82
11537,5,38,38694.59
11538,5,40,20545.13
11539,5,41,408.5
11540,5,42,2748.48
11541,5,44,1253.49
11542,5,46,4336.01
11543,5,49,11.88
11544,5,52,424.88
11545,5,55,2918.88
11546,5,56,270.0
11547,5,58,1125.0
11548,5,60,216.0
11549,5,67,2076.72
11550,5,71,463.06
11551,5,72,11450.43
11552,5,74,4210.51
11553,5,79,4831.03
11554,5,80,1.25
11555,5,81,2833.22
11556,5,82,3513.16
11557,5,85,962.14
11558,5,87,13156.35
11559,5,90,3712.95
11560,5,91,1465.37
11561,5,92,9616.64
11562,5,95,18160.56
11563,5,96,5298.76
11564,5,97,676.9
11565,5,1,7714.8
11566,5,2,11762.25
11567,5,3,4384.2
11568,5,4,10021.65
11569,5,5,6355.17
11570,5,6,324.28
11571,5,7,4407.11
11572,5,8,14188.77
11573,5,9,5466.14
11574,5,10,9589.59
11575,5,11,6497.28
11576,5,12,2449.56
11577,5,13,12379.45
11578,5,14,2844.77
11579,5,16,2746.58
11580,5,17,2248.99
11581,5,18,690.88
11582,5,19,10.0
11583,5,20,1207.61
11584,5,21,1113.73
11585,5,22,2208.35
11586,5,23,5618.08
11587,5,24,693.52
11588,5,25,1714.13
11589,5,26,1522.75
11590,5,27,329.15
11591,5,28,210.1
11592,5,29,874.76
11593,5,30,364.6
11594,5,31,805.48
11595,5,32,1835.71
11596,5,33,979.04
11597,5,34,2548.03
11598,5,35,809.66
11599,5,36,332.74
11600,5,38,50490.77
11601,5,40,21854.27
11602,5,41,616.58
11603,5,42,2748.48
11604,5,44,1195.47
11605,5,46,4336.01
11606,5,49,20.79
11607,5,52,370.16
11608,5,55,2451.71
11609,5,56,342.2
11610,5,58,1125.0
11611,5,59,4.5
11612,5,60,176.0
11613,5,67,2378.88
11614,5,71,628.9
11615,5,72,11450.43
11616,5,74,3474.24
11617,5,79,4962.78
11618,5,81,2833.22
11619,5,82,3808.19
11620,5,85,1036.57
11621,5,87,10440.49
11622,5,90,3712.95
11623,5,91,1583.54
11624,5,92,8274.12
11625,5,95,18160.56
11626,5,96,5588.21
11627,5,97,646.74
11628,5,98,6.8
11629,5,1,9485.99
11630,5,2,11466.29
11631,5,3,3952.07
11632,5,4,10021.65
11633,5,5,6135.04
11634,5,6,576.54
11635,5,7,4407.11
11636,5,8,12411.21
11637,5,9,5466.14
11638,5,10,7282.49
11639,5,11,6455.28
11640,5,12,1880.85
11641,5,13,11362.17
11642,5,14,3333.47
11643,5,16,4492.5
11644,5,17,1995.89
11645,5,18,690.88
11646,5,20,868.15
11647,5,21,1082.31
11648,5,22,1865.84
11649,5,23,4644.72
11650,5,24,915.75
11651,5,25,1895.96
11652,5,26,1522.75
11653,5,27,408.29
11654,5,28,236.93
11655,5,29,926.76
11656,5,30,604.18
11657,5,31,570.51
11658,5,32,1495.08
11659,5,33,1040.82
11660,5,34,2384.89
11661,5,35,672.18
11662,5,36,111.82
11663,5,38,49267.57
11664,5,40,20860.92
11665,5,41,361.5
11666,5,42,2147.98
11667,5,44,1613.62
11668,5,46,4247.84
11669,5,49,11.88
11670,5,52,403.29
11671,5,55,2378.88
11672,5,56,836.54
11673,5,58,410.0
11674,5,59,4.5
11675,5,60,189.0
11676,5,67,2407.57
11677,5,71,332.92
11678,5,72,7693.53
11679,5,74,2953.14
11680,5,79,5010.64
11681,5,81,3492.93
11682,5,82,3754.97
11683,5,85,773.12
11684,5,87,10552.85
11685,5,90,3197.77
11686,5,91,1241.0
11687,5,92,8771.6
11688,5,95,16658.14
11689,5,96,5588.21
11690,5,97,625.38
11691,5,1,9819.84
11692,5,2,11566.52
11693,5,3,3489.76
11694,5,4,9993.87
11695,5,5,6868.39
11696,5,6,965.52
11697,5,7,4690.19
11698,5,8,12411.21
11699,5,9,5466.14
11700,5,10,9589.59
11701,5,11,6521.04
11702,5,12,2316.86
11703,5,13,12075.98
11704,5,14,3013.24
11705,5,16,3967.88
11706,5,17,1921.93
11707,5,18,821.22
11708,5,20,1109.98
11709,5,21,1154.18
11710,5,22,1865.84
11711,5,23,5087.55
11712,5,24,1762.32
11713,5,25,2943.84
11714,5,26,2186.17
11715,5,27,329.15
11716,5,28,210.1
11717,5,29,1664.15
11718,5,30,615.9
11719,5,31,664.57
11720,5,32,2211.33
11721,5,33,1104.45
11722,5,34,5017.61
11723,5,35,672.18
11724,5,36,111.82
11725,5,38,50490.77
11726,5,40,23387.09
11727,5,41,670.43
11728,5,42,3015.06
11729,5,44,1551.39
11730,5,46,3550.39
11731,5,49,56.43
11732,5,52,325.2
11733,5,54,5.88
11734,5,55,3133.08
11735,5,56,836.54
11736,5,60,180.0
11737,5,67,3070.01
11738,5,71,264.04
11739,5,72,21247.34
11740,5,74,3453.73
11741,5,79,4962.78
11742,5,81,3492.93
11743,5,82,3433.98
11744,5,85,606.86
11745,5,87,15979.18
11746,5,90,3280.43
11747,5,91,1583.54
11748,5,92,9115.62
11749,5,95,17561.29
11750,5,96,7099.35
11751,5,97,663.88
11752,5,1,16925.06
11753,5,2,13703.34
11754,5,3,3777.11
11755,5,4,10696.3
11756,5,5,6966.16
11757,5,6,1043.44
11758,5,7,5211.7
11759,5,8,12411.21
11760,5,9,5143.14
11761,5,10,8725.27
11762,5,11,7005.62
11763,5,12,2316.86
11764,5,13,12018.5
11765,5,14,4866.33
11766,5,16,4613.39
11767,5,17,2338.57
11768,5,18,1913.51
11769,5,20,1028.05
11770,5,21,1014.89
11771,5,22,3325.68
11772,5,23,7041.97
11773,5,24,1263.09
11774,5,25,2179.15
11775,5,26,1477.44
11776,5,27,490.16
11777,5,28,260.3
11778,5,29,1664.15
11779,5,30,892.26
11780,5,31,613.18
11781,5,32,2211.33
11782,5,33,2052.14
11783,5,34,4841.82
11784,5,35,1098.1
11785,5,36,385.7
11786,5,38,73893.5
11787,5,40,21188.27
11788,5,41,833.0
11789,5,42,2626.7
11790,5,44,1551.39
11791,5,46,4821.46
11792,5,49,17.82
11793,5,52,510.55
11794,5,54,5.88
11795,5,55,3529.24
11796,5,56,1355.65
11797,5,58,310.0
11798,5,59,5.27
11799,5,60,180.0
11800,5,67,5133.76
11801,5,71,793.98
11802,5,72,10347.56
11803,5,74,4263.63
11804,5,79,6437.1
11805,5,81,2948.9
11806,5,82,3585.87
11807,5,85,515.09
11808,5,87,15979.18
11809,5,90,3302.11
11810,5,91,1633.12
11811,5,92,9055.57
11812,5,94,2202.26
11813,5,95,20430.98
11814,5,96,7099.35
11815,5,97,859.14
11816,5,98,89.46
11817,5,1,7714.8
11818,5,2,12468.23
11819,5,3,3101.17
11820,5,4,10021.65
11821,5,5,6355.17
11822,5,6,522.42
11823,5,7,3921.6
11824,5,8,12411.21
11825,5,9,5455.84
11826,5,10,8725.27
11827,5,11,7075.96
11828,5,12,1987.72
11829,5,13,12018.5
11830,5,14,4866.33
11831,5,16,4118.01
11832,5,17,3039.11
11833,5,18,5788.15
11834,5,19,13.0
11835,5,20,1028.05
11836,5,21,1014.89
11837,5,22,2276.8
11838,5,23,5618.08
11839,5,24,1539.92
11840,5,25,2715.59
11841,5,26,1477.44
11842,5,27,573.49
11843,5,28,260.3
11844,5,29,1777.35
11845,5,30,858.32
11846,5,31,838.72
11847,5,32,1835.71
11848,5,33,1557.07
11849,5,34,5017.61
11850,5,35,1461.42
11851,5,36,40.5
11852,5,38,54848.29
11853,5,40,21511.2
11854,5,41,616.58
11855,5,42,3367.0
11856,5,44,1219.75
11857,5,45,5.97
11858,5,46,5574.87
11859,5,49,91.46
11860,5,52,540.72
11861,5,54,20.88
11862,5,55,4656.79
11863,5,56,1999.77
11864,5,58,545.0
11865,5,59,3.0
11866,5,60,176.0
11867,5,67,6842.07
11868,5,71,613.03
11869,5,72,21247.34
11870,5,74,3252.77
11871,5,79,3699.29
11872,5,81,2948.9
11873,5,82,4063.89
11874,5,85,727.44
11875,5,87,13834.89
11876,5,90,3403.22
11877,5,91,1633.12
11878,5,92,8574.11
11879,5,94,3077.5
11880,5,95,18791.36
11881,5,96,5588.21
11882,5,97,636.82
11883,5,1,8987.21
11884,5,2,12548.24
11885,5,3,3070.12
11886,5,4,10021.65
11887,5,5,5067.31
11888,5,6,446.82
11889,5,7,4526.82
11890,5,8,12411.21
11891,5,9,5778.05
11892,5,10,7282.49
11893,5,11,6188.05
11894,5,12,1987.72
11895,5,13,12379.45
11896,5,14,3333.47
11897,5,16,7918.9
11898,5,17,2765.5
11899,5,18,360.33
11900,5,19,10.0
11901,5,20,1207.61
11902,5,21,1113.73
11903,5,22,1865.84
11904,5,23,5534.36
11905,5,24,1059.44
11906,5,25,2940.82
11907,5,26,1824.66
11908,5,27,363.72
11909,5,28,211.0
11910,5,29,1031.14
11911,5,30,1034.14
11912,5,31,756.57
11913,5,32,1835.71
11914,5,33,1601.37
11915,5,34,3507.05
11916,5,35,1461.42
11917,5,36,187.99
11918,5,38,49267.57
11919,5,40,22220.68
11920,5,41,361.5
11921,5,42,3368.33
11922,5,44,1408.27
11923,5,45,45.88
11924,5,46,4424.02
11925,5,47,11.88
11926,5,49,11.88
11927,5,52,637.72
11928,5,55,3114.12
11929,5,56,1267.12
11930,5,58,480.0
11931,5,60,189.0
11932,5,67,2269.73
11933,5,71,409.19
11934,5,72,10712.81
11935,5,74,3454.77
11936,5,79,5006.31
11937,5,80,1.25
11938,5,81,3492.93
11939,5,82,2860.97
11940,5,85,951.08
11941,5,87,9250.53
11942,5,90,3712.95
11943,5,91,1148.42
11944,5,92,8771.6
11945,5,95,20072.15
11946,5,96,5588.21
11947,5,97,636.82
11948,5,1,8987.21
11949,5,2,13478.15
11950,5,3,3101.17
11951,5,4,8675.72
11952,5,5,5067.31
11953,5,6,446.82
11954,5,7,5082.46
11955,5,8,13935.31
11956,5,9,12127.65
11957,5,10,11191.8
11958,5,11,7075.96
11959,5,12,1987.72
11960,5,13,12018.5
11961,5,14,4866.33
11962,5,16,14726.93
11963,5,17,3208.38
11964,5,18,360.33
11965,5,19,13.0
11966,5,20,860.72
11967,5,21,1014.89
11968,5,22,2706.88
11969,5,23,5764.12
11970,5,24,1059.44
